,sptr,accession,organism,Gene Name,length,PE Score
36057,tr,G3UY14,Mus musculus ,Gtf2i ,79,1
36058,tr,E9QPH6,Mus musculus ,Krtap5-3 ,196,4
36059,tr,A2AKV6,Mus musculus ,Alkbh3 ,287,1
36060,tr,D3YYZ3,Mus musculus ,Gm15448 ,519,4
36061,tr,A0A0G2JDM6,Mus musculus ,Ache ,526,1
36062,tr,M0QWW7,Mus musculus ,Nkain1 ,102,3
36063,tr,A0A140LIS9,Mus musculus ,Olfr1349 ,191,3
36064,tr,B1ASC2,Mus musculus ,Gnl2 ,100,1
36065,tr,F7CAK3,Mus musculus ,Uckl1 ,198,1
36066,tr,Z4YK64,Mus musculus ,Dcaf17 ,505,1
36067,tr,D6RHT8,Mus musculus ,Pdss1 ,46,4
36068,tr,A0A0N4SUJ8,Mus musculus ,Rpn1 ,90,1
36069,tr,A0A1D5RLD2,Mus musculus ,Agap1 ,132,1
36070,tr,A0A571BEQ6,Mus musculus ,Zfp869 ,173,1
36071,tr,A0A1B0GSP6,Mus musculus ,Gm45261 ,197,4
36072,tr,S4R1Y8,Mus musculus ,Sec31a ,296,1
36073,tr,H3BLK0,Mus musculus ,Ccdc190 ,289,4
36074,tr,F7CCX1,Mus musculus ,Ptk2b ,382,1
36075,tr,A0A0R4J161,Mus musculus ,Foxp4 ,685,1
36076,tr,A0A571BFZ2,Mus musculus ,Nacc1 ,187,1
36077,tr,E0CZ38,Mus musculus ,Gm45062 ,131,1
36078,tr,A0A1Y7VL99,Mus musculus ,Gdi2 ,318,1
36079,tr,D6RHQ6,Mus musculus ,Usp16 ,334,1
36080,tr,D3Z6J3,Mus musculus ,Cnep1r1 ,113,1
36081,tr,A0A338P6P7,Mus musculus ,Pacsin2 ,180,1
36082,tr,A0A338P6P5,Mus musculus ,Cmss1 ,67,4
36083,tr,A0A0G2JEP7,Mus musculus ,Enam ,1349,1
36084,tr,V9GXA5,Mus musculus ,Trps1 ,994,1
36085,tr,A0A0J9YTS9,Mus musculus ,Hepacam2 ,206,4
36086,tr,A0A2I3BPI0,Mus musculus ,Ccdc187 ,2202,1
36087,tr,G3UZT5,Mus musculus ,Mecom ,1051,1
36088,tr,A0A0A6YWI3,Mus musculus ,Syt14 ,77,4
36089,tr,J3QQ10,Mus musculus ,Gm7102 ,178,4
36090,tr,D3Z3Q3,Mus musculus ,Smtn ,946,1
36091,tr,A0A2I3BS51,Mus musculus ,Nfatc4 ,58,4
36092,tr,B1ARJ5,Mus musculus ,Ern1 ,118,1
36093,tr,Z4YM60,Mus musculus ,0610010F05Rik ,213,1
36094,tr,A0A0A6YY18,Mus musculus ,Ip6k2 ,110,1
36095,tr,F6R5N3,Mus musculus ,Gm11084 ,23,4
36096,tr,D3Z5N8,Mus musculus ,Plekhg2 ,1365,1
36097,tr,A0A0A0MQA3,Mus musculus ,Serpina1a ,436,1
36098,tr,A0A2I3BQD9,Mus musculus ,Atp6v1c1 ,31,1
36099,tr,A0A286YDP8,Mus musculus ,Chchd1 ,55,1
36100,tr,D3Z399,Mus musculus ,Fbxl13 ,632,4
36101,tr,A0A2I3BQV4,Mus musculus ,Sall2 ,1002,1
36102,tr,A0A571BEE2,Mus musculus ,Cylc2 ,665,4
36103,tr,F7ABX5,Mus musculus ,Bad ,161,1
36104,tr,A0A3B2W3L2,Mus musculus ,Vmn2r79 ,557,4
36105,tr,A0A0J9YUZ1,Mus musculus ,Crmp1 ,143,1
36106,tr,A0A087WQ68,Mus musculus ,Lgsn ,84,1
36107,tr,D3Z550,Mus musculus ,Epn1 ,54,4
36108,tr,A0A087WS55,Mus musculus ,Topbp1 ,257,1
36109,tr,E9Q3E2,Mus musculus ,Synpo ,1100,1
36110,tr,D3YXZ5,Mus musculus ,Rbm47 ,521,1
36111,tr,E9Q1V4,Mus musculus ,Tgfb1i1 ,114,1
36112,tr,A0A0J9YUI7,Mus musculus ,Ociad2 ,87,1
36113,tr,E9QAS6,Mus musculus ,Cryba4 ,183,1
36114,tr,K7N6R3,Mus musculus ,Gm14325 ,70,4
36115,tr,A0A0A6YWH1,Mus musculus ,Dph7 ,93,1
36116,tr,A0A286YCC7,Mus musculus ,Fbxo15 ,282,4
36117,tr,F6WHC9,Mus musculus ,Ext2 ,100,1
36118,tr,A0A0J9YVC1,Mus musculus ,Eif4g1 ,795,1
36119,tr,A0A140LIZ4,Mus musculus ,Qars ,117,1
36120,tr,A0A0N4SW43,Mus musculus ,Nap1l5 ,58,4
36121,tr,A0A0A6YY06,Mus musculus ,Sema3f ,185,4
36122,tr,A0A0U1RQ27,Mus musculus ,Mcee ,124,1
36123,tr,F6TBX6,Mus musculus ,Myocd ,207,1
36124,tr,A0A0G2JEM3,Mus musculus ,Sbno1 ,785,1
36125,tr,A0A0G2JDJ4,Mus musculus ,Nme6 ,115,1
36126,tr,E9PZY1,Mus musculus ,Hps3 ,870,1
36127,tr,A0A1Y7VIS4,Mus musculus ,Platr25 ,464,4
36128,tr,A0A0G2JF87,Mus musculus ,Trgj4 ,20,4
36129,tr,A0A494BAD7,Mus musculus ,Fads1 ,112,1
36130,tr,A0A0U1RPL9,Mus musculus ,Cyp2f2 ,208,1
36131,tr,M0QWT8,Mus musculus ,Map1lc3b ,66,3
36132,tr,D3YXD3,Mus musculus ,Prkrip1 ,165,1
36133,tr,G3X8Q7,Mus musculus ,Pax2 ,416,1
36134,tr,D3Z651,Mus musculus ,Asb10 ,429,3
36135,tr,F6Z9T5,Mus musculus ,R3hdm2 ,743,1
36136,tr,E9Q4C0,Mus musculus ,Adprhl1 ,205,1
36137,tr,F6ZL22,Mus musculus ,Nisch ,45,4
36138,tr,A0A0N4SUM3,Mus musculus ,Lpcat3 ,99,1
36139,tr,F7CWA0,Mus musculus ,Gpn3 ,106,1
36140,tr,E9Q674,Mus musculus ,Mier2 ,87,4
36141,tr,D3YU98,Mus musculus ,Tspan9 ,56,4
36142,tr,D3YXH6,Mus musculus ,Sfxn5 ,169,4
36143,tr,D3Z667,Mus musculus ,Dnah2 ,4462,1
36144,tr,E9QQ25,Mus musculus ,Speg ,3262,1
36145,tr,A0A1W2P6Y1,Mus musculus ,Slc39a9 ,263,4
36146,tr,L7N478,Mus musculus ,Vmn2r6 ,824,4
36147,tr,A0A3B2W3I1,Mus musculus ,Vmn2r3 ,470,4
36148,tr,L7N2E1,Mus musculus ,Vmn2r44 ,861,4
36149,tr,A0A494BBL9,Mus musculus ,Sting1 ,111,1
36150,tr,D6RDR2,Mus musculus ,Gas2 ,53,1
36151,tr,A0A1D5RM02,Mus musculus ,Tmem156 ,259,4
36152,tr,A0A0N4SV85,Mus musculus ,Pip ,107,3
36153,tr,D3YZ86,Mus musculus ,Rab3il1 ,430,1
36154,tr,F7DFH5,Mus musculus ,Sidt2 ,79,1
36155,tr,A2A764,Mus musculus ,Nfyc ,53,1
36156,tr,A0A286YE21,Mus musculus ,Cts3 ,142,4
36157,tr,A2A5J5,Mus musculus ,Neurl2 ,285,1
36158,tr,A0A3B2WBL1,Mus musculus ,Rpl10a ,216,1
36159,tr,E9PVP4,Mus musculus ,Evl ,401,1
36160,tr,F6YCA7,Mus musculus ,Cops3 ,244,1
36161,tr,A2A9H6,Mus musculus ,Gm884 ,3643,1
36162,tr,B0QZI7,Mus musculus ,Slc25a39 ,175,1
36163,tr,A2AE32,Mus musculus ,Gnat2 ,232,4
36164,tr,F6ZML1,Mus musculus ,Cspg4b ,823,4
36165,tr,B1ARD1,Mus musculus ,Pemt ,128,1
36166,tr,A0A668KLD1,Mus musculus ,Tspan4 ,333,1
36167,tr,V9GXI9,Mus musculus ,Strn4 ,293,1
36168,tr,E9PV60,Mus musculus ,Wdfy4 ,3024,1
36169,tr,G5E8I2,Mus musculus ,Slc9b1 ,565,4
36170,tr,A0A140LHI1,Mus musculus ,Med25 ,164,1
36171,tr,E9PX07,Mus musculus ,Agtpbp1 ,332,1
36172,tr,E0CYM3,Mus musculus ,Gtf2h4 ,61,1
36173,tr,A0A140LHH4,Mus musculus ,Arnt2 ,167,1
36174,tr,B7ZC52,Mus musculus ,Dusp8 ,231,3
36175,tr,A0A0B4J1G7,Mus musculus ,Trbv1 ,116,4
36176,tr,G3UXN8,Mus musculus ,Scgb1b27 ,90,1
36177,tr,A0A0A6YW25,Mus musculus ,Sell ,100,1
36178,tr,A0A0A6YX94,Mus musculus ,Suco ,179,1
36179,tr,E9PWB1,Mus musculus ,Phldb1 ,1324,1
36180,tr,H3BL54,Mus musculus ,Bnc2 ,181,1
36181,tr,D3YWD7,Mus musculus ,Mfsd13b ,30,4
36182,tr,A0A338P6A4,Mus musculus ,Vmn2r124 ,183,4
36183,tr,A0A087WQ55,Mus musculus ,Ilkap ,136,1
36184,tr,A0A1D5RM98,Mus musculus ,Gm5485 ,91,4
36185,tr,A0A140LHL1,Mus musculus ,Magi2 ,837,1
36186,tr,A2AWN8,Mus musculus ,Ythdf1 ,586,1
36187,tr,D3Z352,Mus musculus ,Oasl2 ,101,1
36188,tr,A8Y5K6,Mus musculus ,Eif4enif1 ,808,1
36189,tr,D6RG50,Mus musculus ,Prkab2 ,179,1
36190,tr,A2AHX4,Mus musculus ,Lrsam1 ,124,1
36191,tr,E0CXN7,Mus musculus ,Kifbp ,293,1
36192,tr,A0A286YDU9,Mus musculus ,Kcnma1 ,1142,1
36193,tr,A0A0A6YXI5,Mus musculus ,Flg ,357,1
36194,tr,E9Q5N4,Mus musculus ,Tfap2b ,441,1
36195,tr,A0A0N4SV92,Mus musculus ,Duxf3 ,674,4
36196,tr,G3X9J3,Mus musculus ,Plcxd1 ,357,4
36197,tr,A0A0J9YTZ3,Mus musculus ,Btc ,84,4
36198,tr,A0A0J9YUK9,Mus musculus ,Sumf2 ,135,1
36199,tr,A0A1D5RM82,Mus musculus ,Cfap20 ,103,1
36200,tr,A0A338P6I9,Mus musculus ,No Name,59,1
36201,tr,D3YVH6,Mus musculus ,Cnot6l ,99,1
36202,tr,D3Z4Q8,Mus musculus ,Igsf8 ,149,1
36203,tr,A0A1Y7VK88,Mus musculus ,Aspg ,156,4
36204,tr,S4R2D3,Mus musculus ,Sh3bp1 ,587,1
36205,tr,A0A1B0GQZ6,Mus musculus ,Zranb1 ,372,1
36206,tr,S4R159,Mus musculus ,Fam214b ,137,4
36207,tr,A2ABX0,Mus musculus ,Rbbp8nl ,614,4
36208,tr,A0A0N4SW21,Mus musculus ,Abtb1 ,16,4
36209,tr,D6RGT8,Mus musculus ,Slc18b1 ,130,4
36210,tr,A0A0A6YXB5,Mus musculus ,Pcdh15 ,1714,4
36211,tr,S4R2G3,Mus musculus ,Srsf5 ,46,1
36212,tr,E9QKK1,Mus musculus ,Cenpe ,2471,1
36213,tr,A0A494BA92,Mus musculus ,Fth1 ,136,1
36214,tr,A9R9W0,Mus musculus ,Mup15 ,180,3
36215,tr,E9Q011,Mus musculus ,E2f5 ,336,1
36216,tr,A0A0U1RNN7,Mus musculus ,Emsy ,316,1
36217,tr,A0A140LJ91,Mus musculus ,Zfp568 ,131,1
36218,tr,A0A0G2JDR3,Mus musculus ,Igkv9-124 ,117,1
36219,tr,D3Z2W5,Mus musculus ,Slc18b1 ,142,4
36220,tr,A0A338P6G8,Mus musculus ,Msantd5 ,225,4
36221,tr,A0A494B9T3,Mus musculus ,Acta2 ,214,1
36222,tr,A2AJI6,Mus musculus ,Thrap3 ,29,4
36223,tr,F7CVM6,Mus musculus ,Dock3 ,241,1
36224,tr,A0A1Y7VNJ3,Mus musculus ,Lhfpl2 ,19,4
36225,tr,A0A494BA16,Mus musculus ,Dpp3 ,185,1
36226,tr,A2A5I4,Mus musculus ,Hnf4a ,100,1
36227,tr,F6RB63,Mus musculus ,Psip1 ,90,1
36228,tr,B0R0C7,Mus musculus ,Pcmtd2 ,276,1
36229,tr,B1ARC2,Mus musculus ,Slc39a11 ,200,1
36230,tr,A0A494BBJ1,Mus musculus ,Tm7sf2 ,91,1
36231,tr,A2ALP3,Mus musculus ,Gnl3l ,68,1
36232,tr,F8WHK6,Mus musculus ,Phykpl ,231,1
36233,tr,D3YX58,Mus musculus ,Orai3 ,176,1
36234,tr,G3UYU5,Mus musculus ,Rpp40 ,340,1
36235,tr,A0A0N4SUK8,Mus musculus ,Ccdc91 ,20,4
36236,tr,F7C5U2,Mus musculus ,Scarb1 ,176,1
36237,tr,A0A1Y7VLP2,Mus musculus ,Trmt5 ,66,1
36238,tr,A0A0J9YV66,Mus musculus ,Pxn ,121,1
36239,tr,A0A1W2P825,Mus musculus ,Tex21 ,157,4
36240,tr,Q5SVV3,Mus musculus ,Zfp616 ,485,4
36241,tr,A2A787,Mus musculus ,AU040320 ,92,4
36242,tr,G8JL55,Mus musculus ,Chid1 ,297,1
36243,tr,A0A338P7H3,Mus musculus ,Gm49711 ,117,3
36244,tr,A0A0J9YVA6,Mus musculus ,Septin11 ,204,1
36245,tr,A0A1D5RM72,Mus musculus ,Dmbt1 ,1783,1
36246,tr,A0A0J9YUJ4,Mus musculus ,Slc25a22 ,72,1
36247,tr,E0CYF3,Mus musculus ,Nfya ,341,1
36248,tr,A0A2I3BQU5,Mus musculus ,Scaf11 ,1389,1
36249,tr,A0A1W2P7F1,Mus musculus ,C1s2 ,694,1
36250,tr,F6ZYX6,Mus musculus ,Dbr1 ,151,1
36251,tr,A0A0N4SW78,Mus musculus ,Tia1 ,105,1
36252,tr,A0A0R4J070,Mus musculus ,Tex35 ,207,4
36253,tr,F6X737,Mus musculus ,Sh3bgr ,151,1
36254,tr,E0CXM9,Mus musculus ,Zfpl1 ,264,1
36255,tr,A0A0G2JF65,Mus musculus ,Ap5z1 ,77,1
36256,tr,A0A286YE38,Mus musculus ,Cfap97d2 ,169,1
36257,tr,A2BE96,Mus musculus ,Pkn3 ,238,1
36258,tr,A0A087WPC5,Mus musculus ,Hdlbp ,141,1
36259,tr,F6RSH1,Mus musculus ,Glg1 ,591,1
36260,tr,A0A668KLF8,Mus musculus ,Mast2 ,1642,1
36261,tr,A0A5F8MPW4,Mus musculus ,A930003A15Rik ,55,4
36262,tr,A0A087WQW6,Mus musculus ,Epha4 ,177,1
36263,tr,A0A087WSE6,Mus musculus ,Dnpep ,271,1
36264,tr,D3Z595,Mus musculus ,Ins2 ,106,4
36265,tr,E9QL24,Mus musculus ,Disp3 ,1347,4
36266,tr,A0A171EBK8,Mus musculus ,Rap1gap2 ,758,1
36267,tr,D3Z6Z0,Mus musculus ,Snx3 ,140,1
36268,tr,F7A549,Mus musculus ,Bbof1 ,108,3
36269,tr,F6YW57,Mus musculus ,Nkain4 ,40,3
36270,tr,G3UZU5,Mus musculus ,Klrb1b ,145,4
36271,tr,F6RSR4,Mus musculus ,Snx7 ,386,1
36272,tr,A0A0R4J075,Mus musculus ,Mlph ,590,1
36273,tr,B1AU03,Mus musculus ,Clec10a ,103,1
36274,tr,G3UZ15,Mus musculus ,Cog4 ,76,1
36275,tr,F6UV46,Mus musculus ,Hexdc ,556,1
36276,tr,A8Y5E8,Mus musculus ,Rbbp4 ,48,1
36277,tr,A0A2I3BQF4,Mus musculus ,Rpl30 ,94,1
36278,tr,B0QZI1,Mus musculus ,Top3a ,670,1
36279,tr,E9QAF5,Mus musculus ,Zfp760 ,666,4
36280,tr,F7BXT3,Mus musculus ,Kdm5c ,257,1
36281,tr,G3UYW7,Mus musculus ,Yap1 ,397,1
36282,tr,J3QQ40,Mus musculus ,Tor1aip1 ,291,1
36283,tr,A0A087WPA7,Mus musculus ,Myb ,755,1
36284,tr,E9Q3G9,Mus musculus ,Nckap5 ,406,1
36285,tr,F7CA39,Mus musculus ,Hmgcr ,165,1
36286,tr,A0A0A6YY59,Mus musculus ,Nmd3 ,144,1
36287,tr,D3Z365,Mus musculus ,Hk1 ,223,1
36288,tr,A0A1B0GSL5,Mus musculus ,Rpl13a ,110,1
36289,tr,E0CY24,Mus musculus ,Pard3 ,1247,1
36290,tr,A0A3Q4L384,Mus musculus ,Ltbp1 ,82,4
36291,tr,A0A0J9YUJ7,Mus musculus ,Ift172 ,258,1
36292,tr,A0A0J9YUG5,Mus musculus ,Mettl27 ,219,1
36293,tr,A2A4L0,Mus musculus ,Plekhh3 ,247,1
36294,tr,E9Q806,Mus musculus ,Cpne1 ,350,1
36295,tr,A0A1D5RLZ2,Mus musculus ,Hmgxb4 ,53,1
36296,tr,D6RJ22,Mus musculus ,Smpx ,51,4
36297,tr,A0A0A6YWM3,Mus musculus ,Ip6k2 ,402,1
36298,tr,E9Q658,Mus musculus ,Pate1 ,125,4
36299,tr,G5E8M7,Mus musculus ,Gstm6 ,232,1
36300,tr,A0A087WSE4,Mus musculus ,Tardbp ,149,1
36301,tr,A0A0U1RP95,Mus musculus ,Cbl ,79,1
36302,tr,H3BKD7,Mus musculus ,Idi1 ,163,1
36303,tr,D3YTU5,Mus musculus ,Ankrd29 ,276,1
36304,tr,D3Z0L6,Mus musculus ,Gpd1l ,117,1
36305,tr,D6RHL3,Mus musculus ,Dusp13 ,266,4
36306,tr,A0A1Y7VK90,Mus musculus ,Nt5c1b ,557,4
36307,tr,A0A2I3BQ21,Mus musculus ,Rif1 ,535,1
36308,tr,G3UXZ2,Mus musculus ,Trp53inp2 ,170,1
36309,tr,A0A2I3BQW3,Mus musculus ,Zfp13 ,118,4
36310,tr,A2BHP4,Mus musculus ,Lmo2 ,59,4
36311,tr,F6W1Y9,Mus musculus ,Limch1 ,60,1
36312,tr,A0A1L1SQJ7,Mus musculus ,Fam118b ,45,1
36313,tr,A0A1B0GR43,Mus musculus ,Pth2 ,113,3
36314,tr,D3YZ94,Mus musculus ,Otx2 ,207,1
36315,tr,A0A0G2JFP5,Mus musculus ,Tdrkh ,140,1
36316,tr,H3BK38,Mus musculus ,Foxp1 ,32,4
36317,tr,D3Z601,Mus musculus ,Clstn3 ,919,1
36318,tr,A0A1Y7VK24,Mus musculus ,Trib2 ,122,4
36319,tr,E9Q468,Mus musculus ,Npffr1 ,432,3
36320,tr,D3YTP6,Mus musculus ,Chaf1b ,79,1
36321,tr,A0A338P6B4,Mus musculus ,Polr2h ,108,1
36322,tr,A0A1L1SRD6,Mus musculus ,Neo1 ,405,1
36323,tr,A0A1L1SQY6,Mus musculus ,Pts ,23,1
36324,tr,A0A1Y7VM23,Mus musculus ,Nemf ,149,1
36325,tr,A0A140LHP7,Mus musculus ,Tyrobp ,141,1
36326,tr,A0A286YDC8,Mus musculus ,Dcp1a ,419,1
36327,tr,E9Q2U5,Mus musculus ,Vmn2r91 ,856,4
36328,tr,G3X9D8,Mus musculus ,Klhl31 ,634,1
36329,tr,E9PYA6,Mus musculus ,Arel1 ,61,4
36330,tr,B1AST6,Mus musculus ,Mast2 ,144,1
36331,tr,A0A0G2JEY2,Mus musculus ,Traj49 ,21,4
36332,tr,D6RJ69,Mus musculus ,Bbs5 ,88,1
36333,tr,F7CLJ4,Mus musculus ,Zcchc7 ,77,1
36334,tr,B2FDE9,Mus musculus ,Cfap61 ,198,4
36335,tr,D3YWU2,Mus musculus ,Nlrp9b ,241,4
36336,tr,A0A571BEH0,Mus musculus ,Ralgds ,869,1
36337,tr,A0A087WSS1,Mus musculus ,Relch ,1192,1
36338,tr,S4R2H8,Mus musculus ,Anks1b ,388,1
36339,tr,A0A0A6YX80,Mus musculus ,Sema3f ,191,4
36340,tr,A0A494B997,Mus musculus ,Scyl1 ,195,1
36341,tr,A0A1W2P6V6,Mus musculus ,Mdm1 ,240,1
36342,tr,E9PYX9,Mus musculus ,Mtf2 ,49,1
36343,tr,A0A2I3BPS8,Mus musculus ,Cdh18 ,575,1
36344,tr,A0A0J9YUY6,Mus musculus ,Hgfac ,249,1
36345,tr,A0A2R8VHH9,Mus musculus ,Naga ,218,1
36346,tr,A0A0G2JEL0,Mus musculus ,Trgv6 ,121,4
36347,tr,A0A2R8VHF5,Mus musculus ,Oxr1 ,109,1
36348,tr,F6TGV1,Mus musculus ,Exosc3 ,145,1
36349,tr,A0A0J9YVG1,Mus musculus ,Ube3a ,143,1
36350,tr,A0A0U1RQ97,Mus musculus ,Bckdk ,216,1
36351,tr,A0A0U1RQ39,Mus musculus ,Prr14 ,128,1
36352,tr,F6V9V5,Mus musculus ,Wnk1 ,61,4
36353,tr,D3Z634,Mus musculus ,Adgrl3 ,1460,1
36354,tr,A0A494B9E4,Mus musculus ,Piezo2 ,378,3
36355,tr,A0A494B982,Mus musculus ,Gda ,429,1
36356,tr,K7N6G6,Mus musculus ,Gm16440 ,218,4
36357,tr,V9GXW4,Mus musculus ,Rhox2f ,91,4
36358,tr,D3YTW1,Mus musculus ,Csf1 ,163,1
36359,tr,A0A140LHR9,Mus musculus ,Homer2 ,179,1
36360,tr,E9Q9D1,Mus musculus ,Ablim1 ,426,1
36361,tr,E9Q1U8,Mus musculus ,Trim24 ,981,1
36362,tr,S4R1Q4,Mus musculus ,Ap1m1 ,107,1
36363,tr,E0CXE6,Mus musculus ,Etv1 ,230,1
36364,tr,G3UY78,Mus musculus ,Lats2 ,895,4
36365,tr,A0A0J9YUX7,Mus musculus ,Slc23a4 ,615,3
36366,tr,D3Z5A0,Mus musculus ,Tspan32 ,179,1
36367,tr,F7CK17,Mus musculus ,Fanca ,771,1
36368,tr,B1AU89,Mus musculus ,Slitrk4 ,110,1
36369,tr,A0A3B2WDB0,Mus musculus ,Vmn2r82 ,311,4
36370,tr,G3UWY8,Mus musculus ,H2-T24 ,128,1
36371,tr,A0A2I3BS04,Mus musculus ,Adcy6 ,43,1
36372,tr,E9Q7A7,Mus musculus ,Ccnt1 ,184,1
36373,tr,A2AM76,Mus musculus ,Pink1 ,168,4
36374,tr,J3QPK1,Mus musculus ,Gm21833 ,500,4
36375,tr,A0A494BAS2,Mus musculus ,Akap8l ,181,1
36376,tr,A0A0G2JF92,Mus musculus ,Egf ,716,1
36377,tr,A0A087WR20,Mus musculus ,Ctsh ,290,1
36378,tr,A0A668KL88,Mus musculus ,Akap13 ,121,4
36379,tr,F6URG7,Mus musculus ,Rnf32 ,275,4
36380,tr,K7N743,Mus musculus ,Gm3755 ,167,4
36381,tr,E9Q9K2,Mus musculus ,Gm14419 ,71,4
36382,tr,A0A0A0MQG8,Mus musculus ,Zbtb48 ,193,1
36383,tr,A0A494B9R6,Mus musculus ,Actr1a ,52,4
36384,tr,D3YWC6,Mus musculus ,Eif4g1 ,186,1
36385,tr,A0A5H1ZRL2,Mus musculus ,Slfn8 ,641,1
36386,tr,A0A3B2WCE2,Mus musculus ,Mmp25 ,179,4
36387,tr,A0A0A6YVZ8,Mus musculus ,Map4k4 ,404,1
36388,tr,E9PXK4,Mus musculus ,Stk32c ,370,1
36389,tr,A0A0A6YVX5,Mus musculus ,St8sia2 ,206,1
36390,tr,D3Z099,Mus musculus ,Qdpr ,136,1
36391,tr,E0CZ17,Mus musculus ,Rsrc1 ,67,1
36392,tr,F6QL23,Mus musculus ,Clcn1 ,229,4
36393,tr,G3UW68,Mus musculus ,Gm9376 ,176,4
36394,tr,J3QMM9,Mus musculus ,Gm10717 ,227,4
36395,tr,B0QZY3,Mus musculus ,Acbd4 ,109,1
36396,tr,A0A3Q4EGL4,Mus musculus ,Mtch1 ,311,1
36397,tr,F2Z3Y6,Mus musculus ,Chodl ,246,4
36398,tr,D3YXC2,Mus musculus ,Mtch1 ,294,1
36399,tr,A0A075B639,Mus musculus ,Trav6-7-dv9 ,125,4
36400,tr,A0A338P6K2,Mus musculus ,Myh11 ,1979,1
36401,tr,A0A2R8VHD7,Mus musculus ,Wrnip1 ,25,4
36402,tr,E9QN01,Mus musculus ,Nt5dc1 ,201,1
36403,tr,G3X9U5,Mus musculus ,Def8 ,472,1
36404,tr,A2AW73,Mus musculus ,Sema6d ,1069,1
36405,tr,J3QNP9,Mus musculus ,Fam240a ,97,4
36406,tr,S4R2G2,Mus musculus ,Rsrc2 ,197,1
36407,tr,A0A494BB21,Mus musculus ,Ptprcap ,134,1
36408,tr,A0A1L1SUT4,Mus musculus ,Tipin ,93,3
36409,tr,E9Q0X7,Mus musculus ,Loxl3 ,472,1
36410,tr,A2A9V2,Mus musculus ,Slc25a19 ,18,4
36411,tr,D3Z133,Mus musculus ,Rassf7 ,199,1
36412,tr,A0A0J9YVG7,Mus musculus ,Tmem248 ,27,4
36413,tr,A0A1C7ZMY3,Mus musculus ,Shank2 ,1255,1
36414,tr,D3Z734,Mus musculus ,Rad18 ,428,1
36415,tr,S4R1Z2,Mus musculus ,Tmem161a ,192,3
36416,tr,D3YUK5,Mus musculus ,D630023F18Rik ,196,4
36417,tr,D3YV61,Mus musculus ,Tspan5 ,106,4
36418,tr,A0A1B0GS82,Mus musculus ,A730009L09Rik ,72,4
36419,tr,A2AJY5,Mus musculus ,Col15a1 ,533,1
36420,tr,S4R1C8,Mus musculus ,Ccnd3 ,99,1
36421,tr,E9QMY5,Mus musculus ,Shroom3 ,1980,1
36422,tr,A0A0J9YUV2,Mus musculus ,Yes1 ,198,1
36423,tr,A0A0G2JDF0,Mus musculus ,Traj31 ,19,1
36424,tr,E9PVM9,Mus musculus ,Ppt2 ,102,1
36425,tr,A0A286YCX6,Mus musculus ,Trappc8 ,1437,1
36426,tr,H9H9R6,Mus musculus ,Ryk ,591,4
36427,tr,A0A0G2JH09,Mus musculus ,Zcchc8 ,105,1
36428,tr,D3YY75,Mus musculus ,Vangl2 ,561,1
36429,tr,A0A0N4SUP6,Mus musculus ,Mansc4 ,149,4
36430,tr,E0CXV3,Mus musculus ,Adh1 ,44,4
36431,tr,E9QLM4,Mus musculus ,Pms2 ,461,1
36432,tr,A0A0N4SW58,Mus musculus ,C2cd5 ,181,1
36433,tr,A0A2I3BQ58,Mus musculus ,Vmn1r196 ,224,3
36434,tr,V9GXC3,Mus musculus ,Tcf12 ,523,1
36435,tr,A0A2R8W6S4,Mus musculus ,Pacsin2 ,272,1
36436,tr,A0A140LHC0,Mus musculus ,Sytl2 ,211,1
36437,tr,D3Z472,Mus musculus ,Phkg1 ,143,1
36438,tr,A0A286YDE9,Mus musculus ,Gm21731 ,180,4
36439,tr,S4R2E0,Mus musculus ,Pclo ,1592,1
36440,tr,A0A2C9F2A6,Mus musculus ,Lysmd3 ,91,1
36441,tr,A0A494B923,Mus musculus ,Papss2 ,614,1
36442,tr,A0A338P6C5,Mus musculus ,Slc7a4 ,242,4
36443,tr,A0A3B2WBG2,Mus musculus ,Vmn2r83 ,659,4
36444,tr,A0A1L1SRU4,Mus musculus ,Csrnp1 ,119,3
36445,tr,G3UYS1,Mus musculus ,Dctd ,104,1
36446,tr,A0A087WPH8,Mus musculus ,Trdv1 ,111,4
36447,tr,A0A1L1SS17,Mus musculus ,Ankk1 ,94,4
36448,tr,A0A571BEN0,Mus musculus ,Foxp4 ,113,1
36449,tr,D3YXK0,Mus musculus ,Jakmip2 ,820,1
36450,tr,A0A494B9K8,Mus musculus ,Grk5 ,125,1
36451,tr,E9Q540,Mus musculus ,Hrh3 ,466,3
36452,tr,A0A571BEQ4,Mus musculus ,Cacna1d ,1643,1
36453,tr,A0A0R4J061,Mus musculus ,Cyp26a1 ,497,3
36454,tr,A0A1L1SUC8,Mus musculus ,Cplx3 ,46,4
36455,tr,A0A2I3BQK6,Mus musculus ,Ap5m1 ,159,1
36456,tr,E9Q0I7,Mus musculus ,Homer1 ,192,1
36457,tr,Q5RIU1,Mus musculus ,Pimreg ,116,1
36458,tr,A0A1L1SUX2,Mus musculus ,Ube4a ,206,1
36459,tr,A0A494BBK4,Mus musculus ,Atp6v0e ,80,3
36460,tr,A0A3Q4L381,Mus musculus ,Snrpd1 ,78,1
36461,tr,F7D3Q7,Mus musculus ,C130026I21Rik ,71,4
36462,tr,A0A140LJG5,Mus musculus ,Olfr1348 ,137,3
36463,tr,E9Q6E4,Mus musculus ,Cacna1h ,147,4
