,sptr,accession,organism,GN,length
34759,tr,E9Q4Q0,Mus musculus ,Zfp993 ,129
34760,tr,E9PUQ9,Mus musculus ,Piezo1 ,2546
34761,tr,D3YXA3,Mus musculus ,Sgk1 ,89
34762,tr,A0A494BBA1,Mus musculus ,Pitpnm1 ,85
34763,tr,A0A668KLB3,Mus musculus ,Capn3 ,156
34764,tr,E9PXD2,Mus musculus ,Dlc1 ,1543
34765,tr,A0A2R8W6Q8,Mus musculus ,Tmem274 ,73
34766,tr,A0A1Y7VKP1,Mus musculus ,Gm527 ,249
34767,tr,E0CX62,Mus musculus ,Psma3 ,180
34768,tr,A0A2I3BRZ3,Mus musculus ,Klhl33 ,793
34769,tr,E9PYT3,Mus musculus ,Atl3 ,536
34770,tr,A0A0J9YVA3,Mus musculus ,Gckr ,121
34771,tr,A0A0G2JFV4,Mus musculus ,Rnf115 ,77
34772,tr,A2AKH9,Mus musculus ,Stard9 ,450
34773,tr,A0A0U1RP16,Mus musculus ,Atoh8 ,114
34774,tr,A8Y5J7,Mus musculus ,Iqcc ,91
34775,tr,H3BL58,Mus musculus ,Efcab8 ,1323
34776,tr,A0A3B2WB46,Mus musculus ,Vmn2r88 ,773
34777,tr,B8JJF3,Mus musculus ,Mtmr2 ,105
34778,tr,A0A087WQ25,Mus musculus ,Ktn1 ,1270
34779,tr,A0A0R4J058,Mus musculus ,Chid1 ,310
34780,tr,D3Z721,Mus musculus ,Rnf44 ,210
34781,tr,V9GX74,Mus musculus ,Trps1 ,1285
34782,tr,A0A494B9H1,Mus musculus ,Sil1 ,417
34783,tr,F6T1W4,Mus musculus ,Crlf1 ,118
34784,tr,A0A571BE53,Mus musculus ,Nacc1 ,64
34785,tr,A6PWA4,Mus musculus ,Pramel25 ,150
34786,tr,H3BK78,Mus musculus ,Bnc2 ,82
34787,tr,V9GXF9,Mus musculus ,Rnf24 ,95
34788,tr,A0A0U1RQ30,Mus musculus ,2610021A01Rik ,71
34789,tr,A0A0B4J1E9,Mus musculus ,Vsig1 ,407
34790,tr,F6R782,Mus musculus ,Iqce ,396
34791,tr,A0A140LII6,Mus musculus ,U2af1l4 ,122
34792,tr,E9Q6D3,Mus musculus ,Ccdc121 ,323
34793,tr,Q5SS04,Mus musculus ,Nsg2 ,92
34794,tr,A0A087WPT0,Mus musculus ,Lrrfip1 ,98
34795,tr,D6RGU0,Mus musculus ,Tex35 ,55
34796,tr,E9Q6J4,Mus musculus ,Ceacam3 ,706
34797,tr,D6RI66,Mus musculus ,Gpr89 ,111
34798,tr,A0A1B0GR53,Mus musculus ,Bet1l ,47
34799,tr,A0A0A6YWE8,Mus musculus ,Fam178b ,98
34800,tr,A0A0G2JDN7,Mus musculus ,Map4 ,902
34801,tr,H3BIW1,Mus musculus ,Ect2 ,181
34802,tr,D6RI87,Mus musculus ,Ssb ,159
34803,tr,D3Z7U8,Mus musculus ,Trim6 ,148
34804,tr,A0A1W2P7R8,Mus musculus ,Ttc41 ,50
34805,tr,Z4YLG9,Mus musculus ,Disc1 ,789
34806,tr,A0A286YCA7,Mus musculus ,Tmem161b ,305
34807,tr,D6RJ23,Mus musculus ,Uqcc1 ,33
34808,tr,G3UXI3,Mus musculus ,Dtnb ,265
34809,tr,E9Q7I2,Mus musculus ,Arel1 ,99
34810,tr,A2AQ50,Mus musculus ,Slc12a1 ,1090
34811,tr,A0A2Y9CZI3,Mus musculus ,Rab44 ,725
34812,tr,J3QNE0,Mus musculus ,Gm21117 ,166
34813,tr,E0CZ51,Mus musculus ,Spata13 ,138
34814,tr,F6THK7,Mus musculus ,Irak1 ,383
34815,tr,J3QQ63,Mus musculus ,Lypla1 ,92
34816,tr,A0A1L1SUP3,Mus musculus ,Cmc1 ,58
34817,tr,D3Z4P0,Mus musculus ,4932438H23Rik ,136
34818,tr,G3X8S2,Mus musculus ,Brf1 ,676
34819,tr,F6SK43,Mus musculus ,Gm17542 ,33
34820,tr,F7C7U2,Mus musculus ,Gm10799 ,104
34821,tr,F7C583,Mus musculus ,Plekhg1 ,1213
34822,tr,A0A286YDL1,Mus musculus ,Ptprm ,990
34823,tr,A0A0G2JEI8,Mus musculus ,Spdye4a ,231
34824,tr,B2KF18,Mus musculus ,Zfp523 ,189
34825,tr,A0A0G2JGK7,Mus musculus ,Lrrc43 ,657
34826,tr,E9PX10,Mus musculus ,Alg13 ,155
34827,tr,A0A140LI98,Mus musculus ,Uqcrc2 ,145
34828,tr,D3Z6F1,Mus musculus ,Arl6ip4 ,226
34829,tr,A0A0R4J0I8,Mus musculus ,Bace2 ,514
34830,tr,A0A0N4SV44,Mus musculus ,Abhd18 ,65
34831,tr,A0A5F8MPM3,Mus musculus ,Olfml1 ,232
34832,tr,E9Q1A3,Mus musculus ,Rgs20 ,39
34833,tr,A0A2I3BQA6,Mus musculus ,Dgkh ,443
34834,tr,H3BJE9,Mus musculus ,Rnf141 ,75
34835,tr,A2BHQ2,Mus musculus ,Arhgap21 ,145
34836,tr,D6RCV2,Mus musculus ,Haus8 ,144
34837,tr,A0A1L1SQP0,Mus musculus ,AI593442 ,13
34838,tr,A0A0J9YUM4,Mus musculus ,Ctbp1 ,337
34839,tr,E9PZ74,Mus musculus ,Vmn2r7 ,824
34840,tr,D3Z675,Mus musculus ,Apobec1 ,25
34841,tr,H9KV11,Mus musculus ,Mcmdc2 ,604
34842,tr,F6VCP8,Mus musculus ,Flywch2 ,78
34843,tr,A0A0R4IZY9,Mus musculus ,Dus3l ,637
34844,tr,E0CXU9,Mus musculus ,Abhd18 ,75
34845,tr,F6Q7P7,Mus musculus ,Mettl8 ,148
34846,tr,A0A338P6W2,Mus musculus ,Robo2 ,219
34847,tr,A0A338P795,Mus musculus ,Itgb5 ,486
34848,tr,F6YMQ0,Mus musculus ,Vwa3a ,159
34849,tr,A0A2R8VHD1,Mus musculus ,Grina ,79
34850,tr,A0A2R8VHY5,Mus musculus ,Mcrs1 ,69
34851,tr,A0A3B2W3P4,Mus musculus ,Anks1 ,44
34852,tr,A0A0G2JFJ6,Mus musculus ,Ints3 ,1035
34853,tr,E9PZ62,Mus musculus ,Pfdn5 ,109
34854,tr,D3Z6D0,Mus musculus ,Rnf44 ,37
34855,tr,A0A140LIC9,Mus musculus ,Fuz ,387
34856,tr,B1ATB3,Mus musculus ,Tmc6 ,810
34857,tr,B1ATI1,Mus musculus ,Kcnj12 ,529
34858,tr,A0A1W2P6E5,Mus musculus ,Poc1b ,349
34859,tr,E9Q1B0,Mus musculus ,Sgk1 ,417
34860,tr,E9PXS9,Mus musculus ,Vps25 ,91
34861,tr,A0A140LHQ8,Mus musculus ,Picalm ,531
34862,tr,E9PWS6,Mus musculus ,A630073D07Rik ,100
34863,tr,F6UGP0,Mus musculus ,Nsmce4a ,71
34864,tr,F8VQC2,Mus musculus ,Bdp1 ,325
34865,tr,G3UWW3,Mus musculus ,Dxo ,74
34866,tr,G3UXU9,Mus musculus ,Crx ,208
34867,tr,A0A1D5RLL9,Mus musculus ,Ap1m1 ,55
34868,tr,K3W4L1,Mus musculus ,Taf6l ,622
34869,tr,D3YZI5,Mus musculus ,Usp49 ,37
34870,tr,A0A0A6YWR6,Mus musculus ,Zbtb18 ,236
34871,tr,D3Z6D5,Mus musculus ,Fez2 ,375
34872,tr,E9PZG2,Mus musculus ,Ctbp2 ,17
34873,tr,G5E919,Mus musculus ,Ube2m ,86
34874,tr,F7C082,Mus musculus ,Hfm1 ,49
34875,tr,D3YWL8,Mus musculus ,Gm6358 ,51
34876,tr,G3UY74,Mus musculus ,Kazn ,425
34877,tr,A0A0J9YTS3,Mus musculus ,Eif2b4 ,57
34878,tr,B7ZC25,Mus musculus ,Serpinf1 ,213
34879,tr,V9GXP3,Mus musculus ,Mlip ,460
34880,tr,A0A1B0GRM0,Mus musculus ,Rbl2 ,1092
34881,tr,A0A0A6YVV9,Mus musculus ,Ppp2r5a ,60
34882,tr,E0CZ04,Mus musculus ,Ggact ,105
34883,tr,A0A0R4J094,Mus musculus ,Fahd2a ,313
34884,tr,Z4YKG8,Mus musculus ,Tnnt3 ,263
34885,tr,A0A494BAY5,Mus musculus ,Rad9a ,144
34886,tr,A0A338P6E8,Mus musculus ,Hmga1 ,111
34887,tr,L7N1X2,Mus musculus ,Vmn2r13 ,831
34888,tr,F8WI22,Mus musculus ,Bclaf1 ,870
34889,tr,J3QMS2,Mus musculus ,1700014D04Rik ,983
34890,tr,A0A1B0GSF6,Mus musculus ,Gm45623 ,103
34891,tr,H9KUZ8,Mus musculus ,Cep41 ,301
34892,tr,A0A2I3BQU2,Mus musculus ,Nrl ,62
34893,tr,G3XA43,Mus musculus ,Krtap19-1 ,87
34894,tr,E9Q4F8,Mus musculus ,Ankrd11 ,2664
34895,tr,A0A2R8W6W6,Mus musculus ,Tob2 ,44
34896,tr,F6UI99,Mus musculus ,Ablim2 ,170
34897,tr,E9Q0A4,Mus musculus ,Kif21b ,1639
34898,tr,J3QN53,Mus musculus ,Arrb2 ,27
34899,tr,A0A0G2JFB8,Mus musculus ,Egf ,254
34900,tr,G3X8Y3,Mus musculus ,Naa15 ,865
34901,tr,A2BI84,Mus musculus ,Ebf4 ,569
34902,tr,A0A075B5Y5,Mus musculus ,Ighv1-84 ,117
34903,tr,F6TFL1,Mus musculus ,Man2c1 ,190
34904,tr,E0CY37,Mus musculus ,Zeb1 ,20
34905,tr,F2Z3U9,Mus musculus ,Vwa5b2 ,413
34906,tr,F7B458,Mus musculus ,Ift57 ,301
34907,tr,A0A1L1SQ28,Mus musculus ,Qtrt1 ,53
34908,tr,E9QAP6,Mus musculus ,Pole ,407
34909,tr,A0A3Q4L2S8,Mus musculus ,Polr2d ,110
34910,tr,G3UW97,Mus musculus ,Mrgpra1 ,331
34911,tr,B1ATK7,Mus musculus ,Spop ,76
34912,tr,E9Q8Q5,Mus musculus ,Bcas1 ,587
34913,tr,D3YTM8,Mus musculus ,4833439L19Rik ,69
34914,tr,A0A3B2W3Y3,Mus musculus ,Map3k4 ,96
34915,tr,L7N2B5,Mus musculus ,Vmn2r45 ,852
34916,tr,A0A0A6YY67,Mus musculus ,Camsap2 ,1472
34917,tr,A0A0J9YUY8,Mus musculus ,G3bp2 ,117
34918,tr,F6QGM0,Mus musculus ,Arsa ,103
34919,tr,E0CXB3,Mus musculus ,Cracdl ,38
34920,tr,A0A087WSG9,Mus musculus ,Cep70 ,72
34921,tr,A0A140LJ45,Mus musculus ,Mettl9 ,168
34922,tr,A0A0G2JGF8,Mus musculus ,Arhgap29 ,83
34923,tr,H3BKR8,Mus musculus ,Cct8 ,71
34924,tr,A0A1D5RML6,Mus musculus ,Olfr893 ,164
34925,tr,E0CXD8,Mus musculus ,Tpsg1 ,172
34926,tr,A0A286YDK4,Mus musculus ,Cep192 ,1105
34927,tr,B1ARW6,Mus musculus ,Mtf1 ,142
34928,tr,F6W103,Mus musculus ,Mettl8 ,110
34929,tr,E9Q4G6,Mus musculus ,Fam166b ,245
34930,tr,A0A494BAB8,Mus musculus ,Alpk2 ,300
34931,tr,A2A8V8,Mus musculus ,Srrm1 ,909
34932,tr,A0A571BFV4,Mus musculus ,Map3k19 ,465
34933,tr,A0A2I3BPQ7,Mus musculus ,Fermt2 ,72
34934,tr,D3Z2L6,Mus musculus ,Aasdh ,17
34935,tr,A0A286YDV4,Mus musculus ,Nedd4l ,113
34936,tr,E0CZ06,Mus musculus ,Rasgrp4 ,659
34937,tr,A0A1Y7VNF0,Mus musculus ,Zfp839 ,791
34938,tr,A0A1Y7VN06,Mus musculus ,Zfp934 ,125
34939,tr,A0A0G2JDY6,Mus musculus ,Nexn ,354
34940,tr,A2BI74,Mus musculus ,Ssxb6 ,170
34941,tr,E9PZJ3,Mus musculus ,Cfap97 ,205
34942,tr,A0A1B0GR24,Mus musculus ,Anapc15 ,24
34943,tr,A0A2I3BRN3,Mus musculus ,Hmcn2 ,1449
34944,tr,F6U5V1,Mus musculus ,Larp1b ,541
34945,tr,A0A1L1SQU7,Mus musculus ,Fat1 ,4645
34946,tr,A0A0R4J0S3,Mus musculus ,Rtn4ip1 ,396
34947,tr,A0A0N4SVY6,Mus musculus ,Oxtr ,75
34948,tr,H3BJ08,Mus musculus ,1700037C18Rik ,144
34949,tr,D3Z2V3,Mus musculus ,Zfp882 ,92
34950,tr,A0A0N4SV45,Mus musculus ,M1ap ,78
34951,tr,J3QNF4,Mus musculus ,Slc2a4 ,242
34952,tr,A2AI14,Mus musculus ,Grin1 ,943
34953,tr,J3QPC3,Mus musculus ,BC024978 ,361
34954,tr,E9Q862,Mus musculus ,Tmprss5 ,110
34955,tr,A0A1D5RM39,Mus musculus ,Slc27a1 ,80
34956,tr,A0A1L1ST22,Mus musculus ,Clasp2 ,600
34957,tr,A8XU21,Mus musculus ,Ncf4 ,252
34958,tr,E0CXY0,Mus musculus ,Fndc3a ,540
34959,tr,B7ZCM9,Mus musculus ,Gm28042 ,1014
34960,tr,E0CYY9,Mus musculus ,Fez1 ,167
34961,tr,A0A0A6YVZ1,Mus musculus ,Ssr2 ,164
34962,tr,E9PYK8,Mus musculus ,Arhgef4 ,1855
34963,tr,F6TM12,Mus musculus ,Xab2 ,285
34964,tr,D3Z125,Mus musculus ,Tpd52 ,179
34965,tr,H3BLD4,Mus musculus ,Kdm2a ,292
34966,tr,S4R2F4,Mus musculus ,Psg19 ,355
34967,tr,F6W3F3,Mus musculus ,Gm21974 ,119
34968,tr,D3Z4V1,Mus musculus ,Plrg1 ,504
34969,tr,D3YZP2,Mus musculus ,Rasgrp2 ,97
34970,tr,H3BKC1,Mus musculus ,Cdhr4 ,155
34971,tr,G3UWT6,Mus musculus ,Gigyf2 ,110
34972,tr,A0A087WP63,Mus musculus ,Gm42715 ,3095
34973,tr,D6RI38,Mus musculus ,Eif2b1 ,44
34974,tr,D3Z2H3,Mus musculus ,Cul1 ,110
34975,tr,A0A0U1RQB1,Mus musculus ,Tm2d3 ,153
34976,tr,F7AXR3,Mus musculus ,Gm17654 ,209
34977,tr,A0A286YCQ2,Mus musculus ,Kcnma1 ,1142
34978,tr,A0A0N4SWE3,Mus musculus ,Oaz3 ,198
34979,tr,A0A0N4SVN9,Mus musculus ,Reg2 ,131
34980,tr,H3BKQ3,Mus musculus ,Evi5l ,808
34981,tr,S4R2F5,Mus musculus ,Ank3 ,1001
34982,tr,F8WH69,Mus musculus ,Ncf1 ,404
34983,tr,E9Q9V9,Mus musculus ,Rxrg ,340
34984,tr,D3Z342,Mus musculus ,Spg7 ,230
34985,tr,E0CYJ5,Mus musculus ,Pcmt1 ,23
34986,tr,A0A0G2JET4,Mus musculus ,Gm42543 ,117
34987,tr,A0A0G2JGU6,Mus musculus ,Trav15n-1 ,117
34988,tr,A0A087WQ32,Mus musculus ,Pign ,826
34989,tr,A0A140LIU3,Mus musculus ,Cox6b1 ,43
34990,tr,A0A0A0MQH9,Mus musculus ,Prorsd1 ,62
34991,tr,A0A0R4J2D2,Mus musculus ,Sulf1 ,862
34992,tr,A0A0A6YWJ1,Mus musculus ,Rhoa ,67
34993,tr,M0QWM4,Mus musculus ,Supv3l1 ,256
34994,tr,A0A0J9YU58,Mus musculus ,Sdad1 ,64
34995,tr,A0A0U1RP68,Mus musculus ,Idh2 ,150
34996,tr,S4R1R7,Mus musculus ,Rpl9-ps1 ,191
34997,tr,A2ANE0,Mus musculus ,Rhox2f ,191
34998,tr,D3Z5W7,Mus musculus ,Gstt1 ,126
34999,tr,E9Q2X2,Mus musculus ,Nrxn3 ,1391
35000,tr,A0A140LJK2,Mus musculus ,Gm15262 ,529
35001,tr,E9Q8Y3,Mus musculus ,Zscan20 ,300
35002,tr,E9QA77,Mus musculus ,Cpne6 ,126
35003,tr,G3UYQ9,Mus musculus ,Mrps18b ,106
35004,tr,S4R2C9,Mus musculus ,Rnf4 ,115
35005,tr,D3Z714,Mus musculus ,Gm10061 ,54
35006,tr,A0A494BAX8,Mus musculus ,Atl3 ,323
35007,tr,V9GXN6,Mus musculus ,Atf7 ,424
35008,tr,A0A0N4SUW2,Mus musculus ,Tpra1 ,192
35009,tr,S4R1L1,Mus musculus ,Osbpl10 ,37
35010,tr,V9GWX9,Mus musculus ,Tex9 ,158
35011,tr,A2A4M9,Mus musculus ,Tmem106a ,156
35012,tr,H3BLF9,Mus musculus ,Arhgef2 ,203
35013,tr,A0A0J9YVF5,Mus musculus ,Slc37a3 ,83
35014,tr,V9GXG0,Mus musculus ,Aspa ,196
35015,tr,B1ATB7,Mus musculus ,Tmc6 ,55
35016,tr,A0A075B6D0,Mus musculus ,Trav6-3 ,101
35017,tr,H3BKH4,Mus musculus ,Gss ,216
35018,tr,A0A140LHA0,Mus musculus ,Akt1s1 ,111
35019,tr,G3X9A7,Mus musculus ,Plcxd3 ,321
35020,tr,D3Z0Z4,Mus musculus ,Abcg3 ,580
35021,tr,A0A0U1RQ08,Mus musculus ,Plin1 ,161
35022,tr,A0A286YD40,Mus musculus ,Slc9a3 ,862
35023,tr,A0A494B8Y8,Mus musculus ,Yif1a ,241
35024,tr,A0A0J9YUL0,Mus musculus ,Scn8a ,132
35025,tr,A0A494B991,Mus musculus ,Syt7 ,520
35026,tr,A0A494B8W9,Mus musculus ,Apbb3 ,57
35027,tr,D3Z366,Mus musculus ,Thsd7b ,379
35028,tr,D3YUT3,Mus musculus ,Rps19 ,133
35029,tr,A0A286YDF5,Mus musculus ,Myof ,2061
35030,tr,A0A5H1ZRM2,Mus musculus ,Slfn8 ,417
35031,tr,A0A087WS64,Mus musculus ,Gm7145 ,360
35032,tr,A0A1L1STP4,Mus musculus ,St3gal4 ,115
35033,tr,J3QQ49,Mus musculus ,Nlrc3 ,1102
35034,tr,A2ATN3,Mus musculus ,Nup214 ,581
35035,tr,E9Q260,Mus musculus ,Stk31 ,995
35036,tr,D3Z130,Mus musculus ,Vgll4 ,230
35037,tr,A2AG10,Mus musculus ,Nup62cl ,272
35038,tr,D3YV16,Mus musculus ,Rab30 ,175
35039,tr,F6XX36,Mus musculus ,Mpdu1 ,197
35040,tr,A2AEG6,Mus musculus ,Gpm6b ,328
35041,tr,E0CXC1,Mus musculus ,Cfap206 ,46
35042,tr,A0A0U1RPT0,Mus musculus ,Ppp6r1 ,146
35043,tr,E9Q0W1,Mus musculus ,Klrb1a ,200
35044,tr,F6Q3B6,Mus musculus ,Mlxipl ,181
35045,tr,A0A0A6YXQ0,Mus musculus ,Ighv8-8 ,119
35046,tr,A0A1B0GR26,Mus musculus ,Lsm1 ,43
35047,tr,A0A0R4J1U9,Mus musculus ,Chd7 ,631
35048,tr,D6RDQ1,Mus musculus ,ccdc198 ,65
35049,tr,L7N2D2,Mus musculus ,Gm3278 ,218
35050,tr,H3BL33,Mus musculus ,Foxp1 ,674
35051,tr,F6YZ95,Mus musculus ,Ppfibp1 ,193
35052,tr,A0A087WPZ6,Mus musculus ,Ppil3 ,90
35053,tr,D6RHR7,Mus musculus ,Bcas2 ,88
35054,tr,A0A087WSH9,Mus musculus ,Mndal ,129
35055,tr,A0A3B2WCV0,Mus musculus ,Gm44501 ,65
35056,tr,E9PUG8,Mus musculus ,Dppa4 ,244
35057,tr,A0A0G2JG44,Mus musculus ,Uox ,228
35058,tr,E9QN77,Mus musculus ,Tmub1 ,260
35059,tr,A0A0G2JG34,Mus musculus ,Tapt1 ,87
35060,tr,A0A1L1STL9,Mus musculus ,Gm49661 ,112
35061,tr,A0A0N4SVQ9,Mus musculus ,Chchd6 ,57
35062,tr,D3Z521,Mus musculus ,F10 ,319
35063,tr,F7D1P5,Mus musculus ,Ank1 ,1098
35064,tr,A0A0U1RPA1,Mus musculus ,Mill2 ,58
35065,tr,G3UXV0,Mus musculus ,Chadl ,282
35066,tr,A0A087WQ64,Mus musculus ,Kansl3 ,90
35067,tr,B1ASE2,Mus musculus ,Atp5h ,138
35068,tr,A0A0R4J1Y6,Mus musculus ,Sphkap ,1400
35069,tr,F8WIU3,Mus musculus ,Zfp618 ,860
35070,tr,A0A2I3BS14,Mus musculus ,Cpq ,198
35071,tr,F6VIY4,Mus musculus ,Mus81 ,389
35072,tr,A0A1L1SR25,Mus musculus ,Foxr1 ,263
35073,tr,D3Z108,Mus musculus ,Tmub1 ,203
35074,tr,A0A1L1SR84,Mus musculus ,Igsf9b ,1441
35075,tr,A0A1Y7VNX8,Mus musculus ,Ptpn21 ,374
35076,tr,E9Q442,Mus musculus ,Ube4a ,547
35077,tr,G3UYK5,Mus musculus ,Psmb9 ,63
35078,tr,A0A0N4SWD0,Mus musculus ,Scrn1 ,164
35079,tr,A0A087WRT7,Mus musculus ,Ms4a4a ,236
35080,tr,J3KMM3,Mus musculus ,4930544D05Rik ,125
35081,tr,D3Z0X3,Mus musculus ,Orc5 ,312
35082,tr,A0A0A0MQ82,Mus musculus ,Map3k6 ,1291
35083,tr,A0A1L1SUA6,Mus musculus ,Cdk17 ,39
35084,tr,A0A0U1RQ46,Mus musculus ,Zfp950 ,609
35085,tr,F6U8V3,Mus musculus ,H2-M11 ,335
35086,tr,A0A286YE34,Mus musculus ,Gm49345 ,280
35087,tr,A0A0A6YYE5,Mus musculus ,Igkv4-78 ,119
35088,tr,A0A286YDN3,Mus musculus ,Slc35b3 ,232
35089,tr,D3YY53,Mus musculus ,Nit1 ,239
35090,tr,A0A1B0GRB0,Mus musculus ,Clcn4 ,37
35091,tr,A2A5D3,Mus musculus ,Stat5a ,125
35092,tr,A0A087WRA5,Mus musculus ,Zcchc2 ,79
35093,tr,G3UZH4,Mus musculus ,Kazn ,242
35094,tr,E9Q147,Mus musculus ,Ndrg1 ,53
35095,tr,F6Y6I9,Mus musculus ,Rabl2 ,57
35096,tr,M0QW55,Mus musculus ,Rab29 ,46
35097,tr,A0A1W2P7B7,Mus musculus ,Cct2 ,217
35098,tr,D3YWC2,Mus musculus ,Arl6ip4 ,200
35099,tr,E0CYE9,Mus musculus ,Plaat1 ,50
35100,tr,F7CG42,Mus musculus ,Pus7 ,185
35101,tr,E9PVD7,Mus musculus ,Cftr ,1446
35102,tr,A2CG45,Mus musculus ,Smad3 ,113
35103,tr,A0A1B0GSX9,Mus musculus ,Hrh2 ,421
35104,tr,E9Q1A6,Mus musculus ,Erich2 ,463
35105,tr,E9Q3F9,Mus musculus ,Ndrg1 ,157
35106,tr,E9QAI0,Mus musculus ,Parpbp ,202
35107,tr,A2A929,Mus musculus ,Prdm16 ,214
35108,tr,A0A286YCX2,Mus musculus ,Slc4a7 ,1243
35109,tr,A0A286YCJ6,Mus musculus ,Ecd ,78
35110,tr,A0A1L1SRW2,Mus musculus ,Ubl7 ,129
35111,tr,A0A494BB26,Mus musculus ,Haus1 ,293
35112,tr,A8Y5N8,Mus musculus ,Plekhf2 ,197
35113,tr,B1AWN8,Mus musculus ,Cylc2 ,422
35114,tr,E9PX88,Mus musculus ,Fgfr2 ,698
35115,tr,B0QZY4,Mus musculus ,Acbd4 ,172
35116,tr,A0A286YCT3,Mus musculus ,Vps13a ,2339
35117,tr,K7E6F1,Mus musculus ,Serpinb6a ,228
35118,tr,A0A2I3BPD0,Mus musculus ,Atp6v1c1 ,101
35119,tr,A0A2R8VI59,Mus musculus ,Aaas ,55
35120,tr,A0A0J9YV44,Mus musculus ,Ythdc2 ,585
35121,tr,F2Z3V4,Mus musculus ,Ripor2 ,40
35122,tr,D6RIN7,Mus musculus ,Idua ,151
35123,tr,A0A1Y7VLE6,Mus musculus ,Gm47955 ,161
35124,tr,A0A0A6YWG8,Mus musculus ,Actl6a ,245
35125,tr,F6ZXV1,Mus musculus ,Usp54 ,222
35126,tr,F6SHH4,Mus musculus ,Gne ,121
35127,tr,A0A1W2P762,Mus musculus ,Slc1a6 ,169
35128,tr,G3UVW8,Mus musculus ,Elk3 ,142
35129,tr,B1AU75,Mus musculus ,Nasp ,773
35130,tr,B1AV60,Mus musculus ,Nhs ,1647
35131,tr,A0A087WR65,Mus musculus ,Resf1 ,105
35132,tr,A0A2I3BQC3,Mus musculus ,Smim40 ,81
35133,tr,F6YPR4,Mus musculus ,Axl ,188
35134,tr,D3Z2S8,Mus musculus ,Plscr2 ,24
35135,tr,A3KGA8,Mus musculus ,Brcc3 ,158
35136,tr,A0A1W2P876,Mus musculus ,Gen1 ,358
35137,tr,E9Q0Y2,Mus musculus ,Dlk2 ,152
35138,tr,A0A075B5J7,Mus musculus ,Igkv14-130 ,116
35139,tr,S4R1S5,Mus musculus ,Adam22 ,150
35140,tr,A0A1W2P7T8,Mus musculus ,Samd11 ,136
35141,tr,G3UXZ0,Mus musculus ,Smyd1 ,21
35142,tr,A0A0A6YWM7,Mus musculus ,Usp4 ,394
35143,tr,A0A1Y7VLR4,Mus musculus ,Trip13 ,80
35144,tr,A0A140T8S1,Mus musculus ,Akap9 ,581
35145,tr,F6QJ09,Mus musculus ,Gm10203 ,66
35146,tr,L7N2E9,Mus musculus ,Vmn2r2 ,908
35147,tr,A2AHI8,Mus musculus ,Tlr8 ,100
35148,tr,F6Y2U8,Mus musculus ,Tnfrsf14 ,186
35149,tr,A0A0R3P9C9,Mus musculus ,Arpc5l ,65
35150,tr,G3UZ82,Mus musculus ,Baz1a ,172
35151,tr,F6YCM8,Mus musculus ,Slmap ,477
35152,tr,A0A571BDM4,Mus musculus ,Aak1 ,237
35153,tr,D3YXS2,Mus musculus ,Egr2 ,72
35154,tr,F6QH25,Mus musculus ,Alcam ,345
35155,tr,A0A1Y7VJ12,Mus musculus ,Nemf ,122
35156,tr,G3UWY3,Mus musculus ,Cobl ,1330
35157,tr,A0A5F8MPD9,Mus musculus ,1700028K03Rik ,177
35158,tr,A0A286YCB2,Mus musculus ,Ubr2 ,178
35159,tr,A2AKB0,Mus musculus ,Brd3 ,90
35160,tr,Q5SVY0,Mus musculus ,Ogdh ,123
35161,tr,G3UYD4,Mus musculus ,E2f7 ,219
35162,tr,A2AUZ1,Mus musculus ,Atp9a ,88
35163,tr,F6XQY1,Mus musculus ,Carmil1 ,173
35164,tr,Q5SU47,Mus musculus ,Cpeb4 ,392
35165,tr,A0A1D5RLN8,Mus musculus ,Rsph10b ,453
35166,tr,A2A7A7,Mus musculus ,H6pd ,797
35167,tr,A0A0N4SUQ3,Mus musculus ,Rasgrp4 ,639
35168,tr,L7N2B2,Mus musculus ,Vmn2r52 ,852
35169,tr,E9PWN4,Mus musculus ,Zfp738 ,126
35170,tr,A0A1W2P8E1,Mus musculus ,Ilvbl ,596
35171,tr,E0CYP4,Mus musculus ,Pip5k1c ,100
35172,tr,F6QJP7,Mus musculus ,Zfr ,299
35173,tr,D3Z796,Mus musculus ,Lyzl1 ,99
35174,tr,A0A1L1SUR1,Mus musculus ,Islr2 ,65
35175,tr,F2Z3Z9,Mus musculus ,Pdpk1 ,432
35176,tr,A2BI37,Mus musculus ,Zfp185 ,485
35177,tr,F6SUE5,Mus musculus ,Casp4 ,69
35178,tr,A0A0G2JDJ5,Mus musculus ,Fdps ,121
35179,tr,A0A140LID8,Mus musculus ,Mical3 ,56
35180,tr,D3Z069,Mus musculus ,Phldb2 ,1131
35181,tr,E9PVZ9,Mus musculus ,Eif4e1b ,250
35182,tr,F6ZZG8,Mus musculus ,Gm5624 ,207
35183,tr,D3YZE3,Mus musculus ,Pcolce ,214
35184,tr,D3YUN5,Mus musculus ,Timd2 ,92
35185,tr,F6Q1W8,Mus musculus ,Cttnbp2 ,1139
35186,tr,Q5QNQ4,Mus musculus ,Osbp2 ,497
35187,tr,F6VMI1,Mus musculus ,Dock3 ,552
35188,tr,A0A3Q4L2W0,Mus musculus ,Snrpd1 ,98
35189,tr,A0A338P723,Mus musculus ,Crybg3 ,254
35190,tr,A0A286YD01,Mus musculus ,Fam151b ,64
35191,tr,A0A0M3HEP2,Mus musculus ,Zeb2 ,1259
