,sptr,accession,organism,GN,length
24378,tr,A0A5G2R6D6,Sus scrofa ,HERPUD1 ,230
24379,tr,A0A287AC86,Sus scrofa ,SLC35D1 ,324
24380,tr,A0A287BB07,Sus scrofa ,ARHGAP33 ,679
24381,tr,A0A5G2RDI2,Sus scrofa ,LRMDA ,226
24382,tr,I3LNB7,Sus scrofa ,CLNK ,426
24383,tr,A0A287BE54,Sus scrofa ,DENND4C ,1967
24384,tr,A0A287A8T7,Sus scrofa ,,642
24385,tr,I3LP90,Sus scrofa ,DNAH12 ,3945
24386,tr,F1SBT5,Sus scrofa ,GTF2F1 ,517
24387,tr,F1RGR5,Sus scrofa ,SLC50A1 ,226
24388,tr,F1RN87,Sus scrofa ,GIT1 ,761
24389,tr,I3LV71,Sus scrofa ,ICOS ,209
24390,tr,F1RVM7,Sus scrofa ,CABP2 ,203
24391,tr,A0A5G2QQZ2,Sus scrofa ,,100
24392,tr,F2Z558,Sus scrofa ,YWHAZ ,260
24393,tr,A0A5G2QYZ8,Sus scrofa ,ZNF830 ,367
24394,tr,A0A5G2QRW3,Sus scrofa ,HBB ,239
24395,tr,I3LLM3,Sus scrofa ,PLA2G4A ,721
24396,tr,A0A5G2QKD4,Sus scrofa ,TNNT1 ,270
24397,tr,A0A5G2QKP7,Sus scrofa ,CHD9 ,2425
24398,tr,A0A287AHP8,Sus scrofa ,RASGRP2 ,829
24399,tr,A0A5G2R7N6,Sus scrofa ,,1272
24400,tr,I3LAL4,Sus scrofa ,TNNI3 ,211
24401,tr,A0A287BFQ3,Sus scrofa ,DLL4 ,685
24402,tr,F1RU77,Sus scrofa ,DOCK11 ,2056
24403,tr,A0A5G2R7R6,Sus scrofa ,ENO3 ,433
24404,tr,A0A5G2R416,Sus scrofa ,TGM2 ,696
24405,tr,A0A5G2QX20,Sus scrofa ,BSN ,3928
24406,tr,A0A5G2QUP8,Sus scrofa ,,228
24407,tr,A0A5G2RJC7,Sus scrofa ,TRIT1 ,444
24408,tr,A0A5G2Q888,Sus scrofa ,TOMM20 ,145
24409,tr,F1RHH0,Sus scrofa ,SMG6 ,1412
24410,tr,A0A5G2RBL1,Sus scrofa ,UBXN1 ,238
24411,tr,A0A286ZS25,Sus scrofa ,RELB ,574
24412,tr,A0A5G2R1U4,Sus scrofa ,AP3B2 ,1104
24413,tr,A0A287BEK8,Sus scrofa ,S100A13 ,209
24414,tr,F1SS31,Sus scrofa ,BUB1B ,1005
24415,tr,A0A287AJT3,Sus scrofa ,OR10R2 ,347
24416,tr,F2Z4Y0,Sus scrofa ,SNRPD3 ,281
24417,tr,A0A287BLD2,Sus scrofa ,COL1A1 ,1451
24418,tr,F2Z596,Sus scrofa ,SNX12 ,175
24419,tr,A0A5G2QFI6,Sus scrofa ,DDX56 ,504
24420,tr,A0A5G2RDB5,Sus scrofa ,,198
24421,tr,A0A286ZYX8,Sus scrofa ,ALDOA ,368
24422,tr,F1SFS5,Sus scrofa ,TNS2 ,1020
24423,tr,F1S3R5,Sus scrofa ,HBS1L ,675
24424,tr,F1SH63,Sus scrofa ,SLC35E3 ,335
24425,tr,K7GR94,Sus scrofa ,PVR ,423
24426,tr,F1SA08,Sus scrofa ,TECPR2 ,111
24427,tr,F1SC66,Sus scrofa ,NOC3L ,756
24428,tr,F1RWB7,Sus scrofa ,,264
24429,tr,I3LJN5,Sus scrofa ,DENND5B ,744
24430,tr,F1S4N6,Sus scrofa ,FEZ2 ,309
24431,tr,A0A286ZXA8,Sus scrofa ,CDKAL1 ,551
24432,tr,F1RWM4,Sus scrofa ,PPP1R1B ,171
24433,tr,F1S684,Sus scrofa ,BCLAF1 ,750
24434,tr,F1SGZ8,Sus scrofa ,TWF1 ,350
24435,tr,K7GNX2,Sus scrofa ,PCYT1B ,368
24436,tr,A0A287AMQ3,Sus scrofa ,FNDC3B ,1178
24437,tr,A0A286ZX29,Sus scrofa ,SERPINB12 ,425
24438,tr,A0A287BLL7,Sus scrofa ,NDRG2 ,367
24439,tr,A0A286ZIG5,Sus scrofa ,LUC7L3 ,635
24440,tr,A0A286ZIW3,Sus scrofa ,SPG7 ,733
24441,tr,A0A5G2QA56,Sus scrofa ,LARP1B ,532
24442,tr,I3LCM4,Sus scrofa ,ATXN10 ,411
24443,tr,A0A286ZVT0,Sus scrofa ,LNPK ,407
24444,tr,A0A287APF5,Sus scrofa ,SOX18 ,389
24445,tr,A0A5G2QYI2,Sus scrofa ,PHTF2 ,695
24446,tr,A0A287AQ25,Sus scrofa ,CAPN3 ,191
24447,tr,A0A5G2QD17,Sus scrofa ,DEPDC5 ,1579
24448,tr,A0A287AZ09,Sus scrofa ,USO1 ,861
24449,tr,F1RZR5,Sus scrofa ,SYNGAP1 ,1284
24450,tr,A0A5G2QDX0,Sus scrofa ,,116
24451,tr,A0A287B0N7,Sus scrofa ,NOL3 ,237
24452,tr,A0A287ADX8,Sus scrofa ,SZRD1 ,173
24453,tr,F6PZI6,Sus scrofa ,PAGE2B ,136
24454,tr,A0A5G2R2A0,Sus scrofa ,,338
24455,tr,A0A5G2QDL3,Sus scrofa ,,126
24456,tr,K7GSP7,Sus scrofa ,DLG1 ,939
24457,tr,A0A287BG80,Sus scrofa ,RIC3 ,164
24458,tr,F1SA44,Sus scrofa ,GPHN ,782
24459,tr,A0A287AXW9,Sus scrofa ,SLC13A3 ,558
24460,tr,A0A5G2QN34,Sus scrofa ,COMMD6 ,1237
24461,tr,A0A287B389,Sus scrofa ,SAP25 ,292
24462,tr,A0A5G2QH28,Sus scrofa ,GMPR ,305
24463,tr,A0A287BAN8,Sus scrofa ,TMC5 ,937
24464,tr,F1S174,Sus scrofa ,CD244 ,369
24465,tr,F1SMK8,Sus scrofa ,POT1 ,813
24466,tr,A0A286ZNV9,Sus scrofa ,CASK ,95
24467,tr,A0A5G2Q9Z1,Sus scrofa ,CDC73 ,450
24468,tr,F1RIF3,Sus scrofa ,FAH ,445
24469,tr,A0A287B3B8,Sus scrofa ,SMG7 ,1122
24470,tr,I3LE16,Sus scrofa ,PGAM5 ,140
24471,tr,A0A287AZJ8,Sus scrofa ,LOC110258925 ,518
24472,tr,A0A287B891,Sus scrofa ,LRRFIP2 ,721
24473,tr,A0A287AAQ7,Sus scrofa ,FRMD4A ,1028
24474,tr,A0A287BJF5,Sus scrofa ,NBEA ,2961
24475,tr,A0A5G2QW96,Sus scrofa ,ATP1A3 ,977
24476,tr,A0A286ZUH7,Sus scrofa ,ATMIN ,822
24477,tr,A0A287BCD4,Sus scrofa ,MAX ,151
24478,tr,F1RGM2,Sus scrofa ,PITPNM3 ,1150
24479,tr,F1SHQ0,Sus scrofa ,C12orf40 ,478
24480,tr,A0A287BML0,Sus scrofa ,BMF ,168
24481,tr,A0A5G2RBF3,Sus scrofa ,LOC100513863 ,693
24482,tr,A0A287AWN1,Sus scrofa ,MCRIP1 ,113
24483,tr,A0A287AEQ6,Sus scrofa ,NAP1L4 ,389
24484,tr,A0A287ACM8,Sus scrofa ,ATP5PF ,108
24485,tr,F1SH12,Sus scrofa ,FNDC3B ,1154
24486,tr,I3LTK7,Sus scrofa ,OPN5 ,378
24487,tr,I3LN55,Sus scrofa ,ATP12A ,1044
24488,tr,A0A5G2REU7,Sus scrofa ,,119
24489,tr,I3L879,Sus scrofa ,RHOBTB3 ,609
24490,tr,I3L8C8,Sus scrofa ,LDLRAD1 ,161
24491,tr,I3L957,Sus scrofa ,LCN8 ,154
24492,tr,A0A5G2QLS7,Sus scrofa ,COL28A1 ,1163
24493,tr,A0A287AHP5,Sus scrofa ,PAPOLG ,741
24494,tr,A0A287A630,Sus scrofa ,LOC110258581 ,310
24495,tr,I3LDA9,Sus scrofa ,,236
24496,tr,F1SL20,Sus scrofa ,NXPE3 ,89
24497,tr,A0A287BEU7,Sus scrofa ,BEAN1 ,257
24498,tr,A0A286ZVF0,Sus scrofa ,,174
24499,tr,A0A287APK4,Sus scrofa ,THAP4 ,577
24500,tr,I3LRN5,Sus scrofa ,PCBP4 ,401
24501,tr,F1RG51,Sus scrofa ,LOC100524016 ,593
24502,tr,A0A5G2QQ34,Sus scrofa ,,134
24503,tr,F1SKQ2,Sus scrofa ,FANCI ,249
24504,tr,A0A5G2RES8,Sus scrofa ,LLGL2 ,1010
24505,tr,A0A287A9M0,Sus scrofa ,MYLK ,1981
24506,tr,A0A287B5Y0,Sus scrofa ,IGSF1 ,1301
24507,tr,A0A5G2RH47,Sus scrofa ,DPP3 ,707
24508,tr,A0A5G2Q9C8,Sus scrofa ,,125
24509,tr,A0A5G2RFA2,Sus scrofa ,ALDH7A1 ,453
24510,tr,A0A5G2RET1,Sus scrofa ,BARD1 ,777
24511,tr,A0A286ZPZ2,Sus scrofa ,LOC100739656 ,128
24512,tr,F1STE5,Sus scrofa ,MRPL30 ,161
24513,tr,A0A5G2QN91,Sus scrofa ,LOC100158011 ,128
24514,tr,F1RHW4,Sus scrofa ,RRAS ,218
24515,tr,K7GNT8,Sus scrofa ,AGPAT1 ,282
24516,tr,A0A287ACC3,Sus scrofa ,PRKACA ,343
24517,tr,A0A5G2R8R7,Sus scrofa ,AP2A2 ,942
24518,tr,A0A286ZNL3,Sus scrofa ,NAMPT ,479
24519,tr,A0A287BE42,Sus scrofa ,NEK7 ,325
24520,tr,A0A287AJY4,Sus scrofa ,NCKAP1 ,1134
24521,tr,F1SSM7,Sus scrofa ,NUB1 ,616
24522,tr,I3LSP3,Sus scrofa ,HIGD2A ,106
24523,tr,A0A287B446,Sus scrofa ,CARMIL1 ,1424
24524,tr,A0A286ZK37,Sus scrofa ,CDC14B ,507
24525,tr,A0A287AVF3,Sus scrofa ,ENO2 ,412
24526,tr,I3LU82,Sus scrofa ,,306
24527,tr,F1RGB2,Sus scrofa ,ALKBH2 ,260
24528,tr,A0A5G2QDW0,Sus scrofa ,C2CD3 ,1956
24529,tr,A0A5G2QEN6,Sus scrofa ,TGFBR3 ,846
24530,tr,A0A5S6GU87,Sus scrofa ,TNNT1 ,242
24531,tr,A0A5G2QAJ7,Sus scrofa ,CCNY ,391
24532,tr,A0A287B4B1,Sus scrofa ,USP40 ,1179
24533,tr,A0A286ZYW1,Sus scrofa ,PBRM1 ,1813
24534,tr,K7GK80,Sus scrofa ,SH3KBP1 ,666
24535,tr,A0A287B775,Sus scrofa ,PRDM15 ,1152
24536,tr,I3LL59,Sus scrofa ,ODAD2 ,967
24537,tr,A0A5G2QSH0,Sus scrofa ,RABGEF1 ,503
24538,tr,A0A5G2QT32,Sus scrofa ,,124
24539,tr,A0A5G2RJW4,Sus scrofa ,SH3BGR ,101
24540,tr,A0A286ZVD7,Sus scrofa ,PARP8 ,868
24541,tr,F1RGG0,Sus scrofa ,DMRTC2 ,343
24542,tr,A0A287A1J2,Sus scrofa ,COP1 ,714
24543,tr,A0A287BE41,Sus scrofa ,HECW1 ,1398
24544,tr,A0A286ZL72,Sus scrofa ,ARMC2 ,879
24545,tr,A0A5G2QEU9,Sus scrofa ,PLEKHA7 ,1200
24546,tr,F1SPN6,Sus scrofa ,TEX49 ,124
24547,tr,F1RMS4,Sus scrofa ,RELL2 ,305
24548,tr,A0A5G2QP17,Sus scrofa ,SMG1 ,3625
24549,tr,A0A286ZWW8,Sus scrofa ,LCA5 ,656
24550,tr,F1RQ46,Sus scrofa ,,352
24551,tr,F1SQ10,Sus scrofa ,DCN ,359
24552,tr,A0A287A641,Sus scrofa ,LOC110261312 ,594
24553,tr,F1S6P2,Sus scrofa ,SPIRE2 ,763
24554,tr,K7GNM0,Sus scrofa ,CIITA ,553
24555,tr,A0A287AP39,Sus scrofa ,TMEM39B ,492
24556,tr,F1SB91,Sus scrofa ,GNAT3 ,354
24557,tr,A0A5G2R4C4,Sus scrofa ,PGK1 ,398
24558,tr,I3LAB9,Sus scrofa ,LOC100525318 ,616
24559,tr,A0A5G2R4J6,Sus scrofa ,CAMK2D ,491
24560,tr,A0A5G2RCB6,Sus scrofa ,DCAF5 ,857
24561,tr,A0A287BSA9,Sus scrofa ,HCK ,527
24562,tr,A0A286ZK81,Sus scrofa ,ZBTB3 ,252
24563,tr,A0A287AMC2,Sus scrofa ,GRIA2 ,883
24564,tr,F1RS61,Sus scrofa ,EFHB ,879
24565,tr,K7GRW6,Sus scrofa ,RHBDF1 ,999
24566,tr,A0A287ASX3,Sus scrofa ,ADIPOQ ,332
24567,tr,I3L7S0,Sus scrofa ,PIBF1 ,715
24568,tr,A0A287AZW0,Sus scrofa ,ZFAND6 ,208
24569,tr,F1SEN8,Sus scrofa ,LDB3 ,231
24570,tr,A0A287B6S3,Sus scrofa ,PDCD4 ,410
24571,tr,A0A287B6W1,Sus scrofa ,TGFB1I1 ,519
24572,tr,F1SNG8,Sus scrofa ,SLC35B4 ,322
24573,tr,A0A287ASK8,Sus scrofa ,FAM135B ,1359
24574,tr,A0A287A9Z5,Sus scrofa ,APLNR ,383
24575,tr,A0A5G2QRJ2,Sus scrofa ,MYO1E ,1030
24576,tr,A0A5G2RD26,Sus scrofa ,ZBTB17 ,824
24577,tr,I3LUZ5,Sus scrofa ,KAZALD1 ,288
24578,tr,I3LGG5,Sus scrofa ,LOC100738479 ,403
24579,tr,A0A287BAX9,Sus scrofa ,SMCR8 ,935
24580,tr,F1RPQ8,Sus scrofa ,MYO5B ,1819
24581,tr,A0A286ZID6,Sus scrofa ,DAZAP1 ,417
24582,tr,A0A5G2QQI7,Sus scrofa ,IQSEC2 ,1154
24583,tr,F1SE06,Sus scrofa ,AHSA1 ,338
24584,tr,A0A5G2Q7J1,Sus scrofa ,KPNA6 ,578
24585,tr,A0A5G2QXU2,Sus scrofa ,SLTM ,1142
24586,tr,F1S413,Sus scrofa ,MCMBP ,642
24587,tr,A0A287AJV4,Sus scrofa ,IQGAP1 ,459
24588,tr,F1RV27,Sus scrofa ,ABCA5 ,1642
24589,tr,F1RWI7,Sus scrofa ,STAU2 ,594
24590,tr,A0A5G2QA38,Sus scrofa ,HIRA ,970
24591,tr,A0A287AKQ5,Sus scrofa ,LSM4 ,125
24592,tr,I3LT26,Sus scrofa ,INTS12 ,462
24593,tr,A0A5G2QK98,Sus scrofa ,LIAS ,329
24594,tr,F1RZF6,Sus scrofa ,RFX7 ,1461
24595,tr,F1RFX1,Sus scrofa ,SLC39A1 ,116
24596,tr,I3L9J2,Sus scrofa ,SLC16A4 ,451
24597,tr,A0A286ZX75,Sus scrofa ,LOC100156955 ,312
24598,tr,A0A287B3A0,Sus scrofa ,MAST4 ,2568
24599,tr,A0A287B8N7,Sus scrofa ,ACOT7 ,350
24600,tr,F1SQT9,Sus scrofa ,ACTR6 ,396
24601,tr,A0A5G2QVT3,Sus scrofa ,TARS1 ,722
24602,tr,A0A5G2QCA1,Sus scrofa ,COL11A2 ,1725
24603,tr,A0A287AGY4,Sus scrofa ,,326
24604,tr,A0A5G2QIJ9,Sus scrofa ,KCNS2 ,529
24605,tr,I3LJL2,Sus scrofa ,VWA8 ,1827
24606,tr,I3LJ38,Sus scrofa ,TMEM87B ,528
24607,tr,A0A287AUX8,Sus scrofa ,CCT3 ,495
24608,tr,A0A287BGK0,Sus scrofa ,TM4SF1 ,202
24609,tr,A0A5G2RGT4,Sus scrofa ,,155
24610,tr,F1S052,Sus scrofa ,SLTM ,1150
24611,tr,A0A287BKF7,Sus scrofa ,,156
24612,tr,A0A5G2R883,Sus scrofa ,LOC110258506 ,202
24613,tr,F1S4Y8,Sus scrofa ,EIF2S2 ,333
24614,tr,F1SDY7,Sus scrofa ,EML5 ,1961
24615,tr,A0A286ZLI4,Sus scrofa ,CCL24 ,183
24616,tr,I3L9Q6,Sus scrofa ,HOXC6 ,149
24617,tr,A0A287A218,Sus scrofa ,CASD1 ,914
24618,tr,F1RRF8,Sus scrofa ,GADL1 ,549
24619,tr,A0A5G2QUV8,Sus scrofa ,LOC102158155 ,327
24620,tr,A0A287BNN0,Sus scrofa ,CCDC88A ,1649
24621,tr,I3LNE1,Sus scrofa ,LRRFIP2 ,727
24622,tr,F1SNP6,Sus scrofa ,NYAP2 ,719
24623,tr,A0A287AMV0,Sus scrofa ,PLPPR5 ,332
24624,tr,A0A287AZI1,Sus scrofa ,ZNF444 ,321
24625,tr,A0A5G2R3C6,Sus scrofa ,AXDND1 ,526
24626,tr,F1RYL5,Sus scrofa ,DNAJC10 ,748
24627,tr,F1SB59,Sus scrofa ,FNDC1 ,1682
24628,tr,F1SNV8,Sus scrofa ,DOK1 ,483
24629,tr,F1SFG2,Sus scrofa ,TMEM44 ,112
24630,tr,A0A5G2QGS6,Sus scrofa ,LOC110259600 ,256
24631,tr,A0A5G2QT62,Sus scrofa ,METTL5 ,226
24632,tr,F1RSA3,Sus scrofa ,ASTE1 ,675
24633,tr,A0A286ZZD5,Sus scrofa ,LMOD1 ,824
24634,tr,A0A287A330,Sus scrofa ,HIVEP1 ,2687
24635,tr,I3LL16,Sus scrofa ,AP3B1 ,1039
24636,tr,F1SJA5,Sus scrofa ,TRPM6 ,2027
24637,tr,A0A5G2R027,Sus scrofa ,ROCK2 ,1338
24638,tr,A0A5G2QQN2,Sus scrofa ,ZNF691 ,296
24639,tr,I3LUI7,Sus scrofa ,GRM5 ,1212
24640,tr,A0A5G2QIA1,Sus scrofa ,LRP5 ,1548
24641,tr,A0A5G2QYN5,Sus scrofa ,,253
24642,tr,A0A5G2QDL4,Sus scrofa ,,142
24643,tr,I3LGB5,Sus scrofa ,AFAP1 ,661
24644,tr,A0A5G2RAL7,Sus scrofa ,YIF1B ,248
24645,tr,A0A5G2QY47,Sus scrofa ,ALOX15 ,360
24646,tr,A0A5G2RA88,Sus scrofa ,GOLT1B ,138
24647,tr,A0A5G2R8Y9,Sus scrofa ,PYCR1 ,217
24648,tr,A0A5G2QQH3,Sus scrofa ,,72
24649,tr,A0A5G2QTP1,Sus scrofa ,MAPK10 ,360
24650,tr,A0A286ZWV7,Sus scrofa ,,160
24651,tr,A0A287BAB6,Sus scrofa ,,75
24652,tr,A0A5G2RJX2,Sus scrofa ,CCDC152 ,263
24653,tr,A0A286ZVP0,Sus scrofa ,,70
24654,tr,A0A5G2RBG6,Sus scrofa ,IMPG1 ,687
24655,tr,A0A5G2RM62,Sus scrofa ,,109
24656,tr,A0A5G2QXA5,Sus scrofa ,ASAH2 ,743
24657,tr,A0A287AXL0,Sus scrofa ,,502
24658,tr,A0A287BLE8,Sus scrofa ,SLC11A2 ,540
24659,tr,A0A5G2R255,Sus scrofa ,NSMF ,481
24660,tr,A0A286ZZ91,Sus scrofa ,OVGP1 ,509
24661,tr,A0A286ZX21,Sus scrofa ,NR2F1 ,273
24662,tr,A0A286ZP70,Sus scrofa ,DMGDH ,823
24663,tr,A0A287AAW9,Sus scrofa ,RBL1 ,1009
24664,tr,A0A287AQA8,Sus scrofa ,NTNG1 ,532
24665,tr,A0A286ZN25,Sus scrofa ,SIDT2 ,856
24666,tr,A0A5G2RFE0,Sus scrofa ,CNPY3 ,143
24667,tr,F1SV19,Sus scrofa ,C9H11orf65 ,313
24668,tr,F1S8C1,Sus scrofa ,HSPA12B ,703
24669,tr,A0A287AMI9,Sus scrofa ,PTPDC1 ,790
24670,tr,A0A287BPK7,Sus scrofa ,LOC100512544 ,213
24671,tr,A0A5G2RMX4,Sus scrofa ,SPAG6 ,537
24672,tr,A0A287A011,Sus scrofa ,TEX36 ,185
24673,tr,A0A5G2QWK7,Sus scrofa ,,177
24674,tr,A0A5G2QRX7,Sus scrofa ,,58
24675,tr,A0A5G2R2N3,Sus scrofa ,LOC106508762 ,326
24676,tr,A0A5G2RF69,Sus scrofa ,,26
24677,tr,A0A287AX89,Sus scrofa ,,130
24678,tr,A0A5G2QG10,Sus scrofa ,CISD1 ,107
24679,tr,A0A5G2R9U2,Sus scrofa ,UBE2W ,151
24680,tr,A0A5G2QJK0,Sus scrofa ,LGALS4 ,321
24681,tr,A0A5G2R112,Sus scrofa ,,84
24682,tr,A0A5G2RAP6,Sus scrofa ,CASP1 ,263
24683,tr,A0A287BSC6,Sus scrofa ,RNF138 ,151
24684,tr,A0A5G2R7B4,Sus scrofa ,AP1M1 ,370
24685,tr,A0A5G2QDE1,Sus scrofa ,MTMR12 ,692
24686,tr,A0A5G2R1R0,Sus scrofa ,CSF2RA ,418
24687,tr,A0A5K1VG87,Sus scrofa ,WDR54 ,334
24688,tr,A0A5G2QD16,Sus scrofa ,PRSS22 ,317
24689,tr,A0A5G2RK43,Sus scrofa ,AP3B2 ,136
24690,tr,A0A286ZYS3,Sus scrofa ,FGFR1OP2 ,189
24691,tr,A0A287B4X2,Sus scrofa ,NAA15 ,816
24692,tr,A0A5G2QQY8,Sus scrofa ,LOC110255287 ,622
24693,tr,A0A5G2RMX9,Sus scrofa ,MFAP5 ,148
24694,tr,A0A5G2QAX5,Sus scrofa ,,126
24695,tr,A0A5G2QLN1,Sus scrofa ,SLC7A8 ,209
24696,tr,A0A287BEJ4,Sus scrofa ,VPS33B ,637
24697,tr,A0A287AAV6,Sus scrofa ,SYT7 ,403
24698,tr,A0A286ZXH5,Sus scrofa ,GRIK1 ,934
24699,tr,A0A5G2QEG7,Sus scrofa ,DUSP19 ,166
24700,tr,A0A287BSR8,Sus scrofa ,CDH1 ,621
24701,tr,A0A286ZLE8,Sus scrofa ,,74
24702,tr,A0A5G2RJX9,Sus scrofa ,,739
24703,tr,A0A287BGM9,Sus scrofa ,SLC9B2 ,537
24704,tr,A0A286ZMQ7,Sus scrofa ,RAB12 ,332
24705,tr,A0A287A8K3,Sus scrofa ,NSUN6 ,395
24706,tr,A0A287ARI3,Sus scrofa ,CPZ ,650
24707,tr,A0A5G2RB77,Sus scrofa ,LOC100127131 ,443
24708,tr,A0A286ZII1,Sus scrofa ,STK26 ,282
24709,tr,A0A5G2RJJ4,Sus scrofa ,MAPK13 ,435
24710,tr,A0A5G2R2C1,Sus scrofa ,YPEL3 ,75
24711,tr,A0A5G2QG09,Sus scrofa ,GDA ,418
24712,tr,A0A5G2QEB4,Sus scrofa ,TMEM64 ,119
24713,tr,A0A287BF43,Sus scrofa ,FTO ,106
24714,tr,A0A5G2RDV5,Sus scrofa ,HOGA1 ,164
24715,tr,A0A5G2RG76,Sus scrofa ,CHID1 ,362
24716,tr,A0A287BCS5,Sus scrofa ,CPSF3 ,630
24717,tr,A0A5G2R3Y7,Sus scrofa ,DHX30 ,69
24718,tr,A0A5G2QTF4,Sus scrofa ,,109
24719,tr,A0A286ZI72,Sus scrofa ,PAX2 ,416
24720,tr,A0A287BJD6,Sus scrofa ,ZNF74 ,550
24721,tr,A0A287B6I1,Sus scrofa ,,147
24722,tr,A0A5G2R1R5,Sus scrofa ,NMU ,146
24723,tr,A0A5G2RDH0,Sus scrofa ,,465
24724,tr,A0A287ANN3,Sus scrofa ,STKLD1 ,600
24725,tr,A0A5G2QSK5,Sus scrofa ,IDUA ,621
24726,tr,A0A287AVF5,Sus scrofa ,NDFIP1 ,202
24727,tr,A0A287A2G3,Sus scrofa ,SNX7 ,396
24728,tr,A0A286ZSM3,Sus scrofa ,,237
24729,tr,A0A5G2QCF1,Sus scrofa ,SLC5A9 ,706
24730,tr,A0A287AI61,Sus scrofa ,PLSCR5 ,288
24731,tr,A0A286ZVF5,Sus scrofa ,CD55 ,347
24732,tr,A0A287A282,Sus scrofa ,PRKAG1 ,266
24733,tr,A0A5G2QCE6,Sus scrofa ,TMEM181 ,474
24734,tr,A0A287B583,Sus scrofa ,ANXA4 ,320
24735,tr,A0A286ZWU7,Sus scrofa ,ISG12(A) ,217
24736,tr,A0A286ZXZ7,Sus scrofa ,WDR35 ,1184
24737,tr,A0A5G2QFF0,Sus scrofa ,TMEM116 ,151
24738,tr,A0A5S6IIV1,Sus scrofa ,RNH1 ,494
24739,tr,A0A287AN77,Sus scrofa ,TEX43 ,143
24740,tr,A0A5G2R8B4,Sus scrofa ,TMEM114 ,177
24741,tr,A0A287AAK8,Sus scrofa ,NCKAP1 ,989
24742,tr,A0A5S6GJ84,Sus scrofa ,CSF3 ,200
24743,tr,A0A286ZPG7,Sus scrofa ,,114
24744,tr,A0A5G2R8J7,Sus scrofa ,SEPTIN3 ,350
24745,tr,A0A287B3S8,Sus scrofa ,IDO2 ,402
24746,tr,A0A287BHR5,Sus scrofa ,,50
24747,tr,A0A5G2QLB6,Sus scrofa ,KIF27 ,1304
24748,tr,A0A287ACE1,Sus scrofa ,PLEKHA7 ,1271
24749,tr,A0A287A0D2,Sus scrofa ,PSAP ,516
24750,tr,A0A287AAR4,Sus scrofa ,ACTB ,359
24751,tr,A0A5G2RFZ4,Sus scrofa ,MOB2 ,265
24752,tr,F1S7F0,Sus scrofa ,LOC100523452 ,317
24753,tr,A0A287B1S6,Sus scrofa ,ARMH3 ,569
24754,tr,A0A5G2QPB2,Sus scrofa ,SNX6 ,390
24755,tr,A0A287AMX4,Sus scrofa ,,121
24756,tr,A0A5G2Q812,Sus scrofa ,SNED1 ,1413
24757,tr,A0A287BCG3,Sus scrofa ,TSPAN5 ,181
24758,tr,A0A5G2QSY0,Sus scrofa ,LOC100155678 ,313
24759,tr,A0A287BCU5,Sus scrofa ,BCO1 ,547
24760,tr,A0A286ZKF9,Sus scrofa ,CADPS ,1225
24761,tr,A0A5G2QFF6,Sus scrofa ,EGR3 ,71
24762,tr,A0A287B670,Sus scrofa ,TTF1 ,705
24763,tr,A0A5G2QB44,Sus scrofa ,FBXO30 ,315
24764,tr,A0A5G2QQL5,Sus scrofa ,IQCH ,1023
24765,tr,A0A5G2QZR4,Sus scrofa ,ADGRE5 ,764
24766,tr,A0A287AB76,Sus scrofa ,,106
24767,tr,A0A5G2R053,Sus scrofa ,GALM ,350
24768,tr,A0A287ADB1,Sus scrofa ,PGAP3 ,299
24769,tr,A0A286ZLL6,Sus scrofa ,ADAMTS20 ,1764
24770,tr,A0A287AG65,Sus scrofa ,HERPUD1 ,286
24771,tr,A0A287BF59,Sus scrofa ,LOC100516178 ,310
24772,tr,A0A287BI03,Sus scrofa ,UROS ,298
24773,tr,A0A287ATX0,Sus scrofa ,MACF1 ,120
24774,tr,A0A5G2R6E5,Sus scrofa ,,343
24775,tr,A0A5G2RGE7,Sus scrofa ,SDHC ,135
24776,tr,A0A287BHH6,Sus scrofa ,TRIM58 ,480
24777,tr,A0A287ASK7,Sus scrofa ,TTC13 ,890
24778,tr,A0A287AKL1,Sus scrofa ,NMRK1 ,203
24779,tr,A0A287B8D8,Sus scrofa ,,107
24780,tr,A0A287AFK4,Sus scrofa ,CRLF1 ,421
24781,tr,A0A286ZM78,Sus scrofa ,C5H12orf29 ,301
24782,tr,A0A287B105,Sus scrofa ,LOC100516480 ,60
24783,tr,A0A287A757,Sus scrofa ,DUSP16 ,143
24784,tr,A0A5G2QHW9,Sus scrofa ,PRPS1 ,173
24785,tr,A0A5G2RDS2,Sus scrofa ,ACOD1 ,482
24786,tr,A0A287BEU3,Sus scrofa ,,102
24787,tr,A0A287AMX6,Sus scrofa ,ATL2 ,553
24788,tr,A0A287BP12,Sus scrofa ,ORC3 ,713
24789,tr,A0A5G2QUM6,Sus scrofa ,DKK3 ,361
24790,tr,A0A287AKF5,Sus scrofa ,CCT7 ,456
24791,tr,A0A5G2R302,Sus scrofa ,FBXL13 ,455
24792,tr,A0A287ATQ8,Sus scrofa ,PAMR1 ,608
24793,tr,A0A5G2QQ31,Sus scrofa ,SMIM7 ,75
24794,tr,A0A286ZVE5,Sus scrofa ,LGALS9 ,343
24795,tr,A0A286ZN50,Sus scrofa ,TSPAN14 ,263
24796,tr,A0A286ZMT5,Sus scrofa ,PI4KA ,2026
24797,tr,A0A5G2R1B9,Sus scrofa ,EPB42 ,686
24798,tr,A0A5G2QS08,Sus scrofa ,ARF5 ,207
24799,tr,A0A5G2QNW0,Sus scrofa ,COQ4 ,193
